tamanho;bubble;insertion;heap;merge;quick;radix
732,267546,268277,18516
733,268278,269010,18630
734,269011,269744,18558
735,269745,270479,18546
736,270480,271215,18570
737,271216,271952,18642
738,271953,272690,18612
739,272691,273429,18666
740,273430,274169,18690
741,274170,274910,18864
742,274911,275652,18810
743,275653,276395,18840
744,276396,277139,18792
745,277140,277884,18942
746,277885,278630,18882
747,278631,279377,18930
748,279378,280125,18936
749,280126,280874,19170
750,280875,281624,19074
751,281625,282375,19056
752,282376,283127,19074
753,283128,283880,19170
754,283881,284634,19086
755,284635,285389,19170
756,285390,286145,19224
757,286146,286902,19392
758,286903,287660,19236
759,287661,288419,19356
760,288420,289179,19254
761,289180,289940,19416
762,289941,290702,19356
763,290703,291465,19410
764,291466,292229,19476
765,292230,292994,19650
766,292995,293760,19530
767,293761,294527,19482
768,294528,295295,19476
769,295296,296064,19524
770,296065,296834,19536
771,296835,297605,19608
772,297606,298377,19566
773,298378,299150,19758
774,299151,299924,19668
775,299925,300699,19710
776,300700,301475,19704
777,301476,302252,19830
778,302253,303030,19734
779,303031,303809,19842
780,303810,304589,19878
781,304590,305370,20076
782,305371,306152,19992
783,306153,306935,19980
784,306936,307719,19962
785,307720,308504,20046
786,308505,309290,19998
787,309291,310077,20076
788,310078,310865,20052
789,310866,311654,20292
790,311655,312444,20214
791,312445,313235,20214
792,313236,314027,20160
793,314028,314820,20316
794,314821,315614,20274
795,315615,316409,20310
796,316410,317205,20376
797,317206,318002,20634
798,318003,318800,20454
799,318801,319599,20460
800,319600,320399,20526
801,320400,321200,20562
802,321201,322002,20520
803,322003,322805,20610
804,322806,323609,20586
805,323610,324414,20784
806,324415,325220,20640
807,325221,326027,20706
808,326028,326835,20700
809,326836,327644,20820
810,327645,328454,20730
811,328455,329265,20784
812,329266,330077,20826
813,330078,330890,21024
814,330891,331704,20946
815,331705,332519,20958
816,332520,333335,20952
817,333336,334152,21078
818,334153,334970,21048
819,334971,335789,21030
820,335790,336609,21048
821,336610,337430,21216
822,337431,338252,21126
823,338253,339075,21150
824,339076,339899,21102
825,339900,340724,21294
826,340725,341550,21258
827,341551,342377,21276
828,342378,343205,21348
829,343206,344034,21612
830,344035,344864,21420
831,344865,345695,21498
832,345696,346527,21414
833,346528,347360,21528
834,347361,348194,21522
835,348195,349029,21558
836,349030,349865,21588
837,349866,350702,21708
838,350703,351540,21564
839,351541,352379,21696
840,352380,353219,21624
841,353220,354060,21780
842,354061,354902,21732
843,354903,355745,21786
844,355746,356589,21774
845,356590,357434,22062
846,357435,358280,21948
847,358281,359127,21948
848,359128,359975,21942
849,359976,360824,22044
850,360825,361674,22032
851,361675,362525,22062
852,362526,363377,22056
853,363378,364230,22164
854,364231,365084,22092
855,365085,365939,22176
856,365940,366795,22176
857,366796,367652,22260
858,367653,368510,22230
859,368511,369369,22290
860,369370,370229,22296
861,370230,371090,22506
862,371091,371952,22422
863,371953,372815,22416
864,372816,373679,22386
865,373680,374544,22620
866,374545,375410,22518
867,375411,376277,22530
868,376278,377145,22566
869,377146,378014,22692
870,378015,378884,22554
871,378885,379755,22638
872,379756,380627,22536
873,380628,381500,22722
874,381501,382374,22698
875,382375,383249,22788
876,383250,384125,22746
877,384126,385002,23040
878,385003,385880,22902
879,385881,386759,22860
880,386760,387639,22872
881,387640,388520,23040
882,388521,389402,22962
883,389403,390285,22998
884,390286,391169,23034
885,391170,392054,23160
886,392055,392940,23088
887,392941,393827,23190
888,393828,394715,23046
889,394716,395604,23280
890,395605,396494,23178
891,396495,397385,23232
892,397386,398277,23286
893,398278,399170,23556
894,399171,400064,23388
895,400065,400959,23388
896,400960,401855,23364
897,401856,402752,23472
898,402753,403650,23520
899,403651,404549,23520
900,404550,405449,23592
901,405450,406350,23712
902,406351,407252,23574
903,407253,408155,23628
904,408156,409059,23622
905,409060,409964,23784
906,409965,410870,23706
907,410871,411777,23718
908,411778,412685,23796
909,412686,413594,24030
910,413595,414504,23868
911,414505,415415,23904
912,415416,416327,23868
913,416328,417240,24000
914,417241,418154,23940
915,418155,419069,23964
916,419070,419985,24090
917,419986,420902,24186
918,420903,421820,24054
919,421821,422739,24054
920,422740,423659,24084
921,423660,424580,24234
922,424581,425502,24192
923,425503,426425,24174
924,426426,427349,24288
925,427350,428274,24510
926,428275,429200,24354
927,429201,430127,24354
928,430128,431055,24366
929,431056,431984,24486
930,431985,432914,24432
931,432915,433845,24456
932,433846,434777,24534
933,434778,435710,24636
934,435711,436644,24534
935,436645,437579,24594
936,437580,438515,24552
937,438516,439452,24732
938,439453,440390,24684
939,440391,441329,24720
940,441330,442269,24786
941,442270,443210,24996
942,443211,444152,24888
943,444153,445095,24876
944,445096,446039,24864
945,446040,446984,25002
946,446985,447930,24924
947,447931,448877,24984
948,448878,449825,25116
949,449826,450774,25122
950,450775,451724,25038
951,451725,452675,25050
952,452676,453627,25116
953,453628,454580,25212
954,454581,455534,25128
955,455535,456489,25200
956,456490,457445,25278
957,457446,458402,25500
958,458403,459360,25332
959,459361,460319,25308
960,460320,461279,25218
961,461280,462240,25482
962,462241,463202,25398
963,463203,464165,25362
964,464166,465129,25464
965,465130,466094,25554
966,466095,467060,25464
967,467061,468027,25506
968,468028,468995,25488
969,468996,469964,25662
970,469965,470934,25674
971,470935,471905,25614
972,471906,472877,25704
973,472878,473850,25980
974,473851,474824,25806
975,474825,475799,25788
976,475800,476775,25734
977,476776,477752,25902
978,477753,478730,25920
979,478731,479709,25842
980,479710,480689,25974
981,480690,481670,26088
982,481671,482652,25908
983,482653,483635,26004
984,483636,484619,25986
985,484620,485604,26184
986,485605,486590,26124
987,486591,487577,26106
988,487578,488565,26178
989,488566,489554,26448
990,489555,490544,26328
991,490545,491535,26244
992,491536,492527,26202
993,492528,493520,26388
994,493521,494514,26430
995,494515,495509,26394
996,495510,496505,26472
997,496506,497502,26562
998,497503,498500,26490
999,498501,499499,26436
1000,499500,500499,26448
