tamanho;bubble;insertion;heap;merge;quick;radix
408,83028,41161,10182
409,83436,39499,10266
410,83845,43716,10209
411,84255,42133,10296
412,84666,43610,10230
413,85078,43918,10263
414,85491,42063,10410
415,85905,42636,10359
416,86320,44582,10386
417,86736,43564,10446
418,87153,41223,10539
419,87571,42609,10488
420,87990,46088,10494
421,88410,46593,10515
422,88831,43289,10653
423,89253,44525,10635
424,89676,41840,10740
425,90100,47256,10647
426,90525,44503,10707
427,90951,48466,10677
428,91378,45128,10770
429,91806,46631,10818
430,92235,44438,10881
431,92665,46230,10818
432,93096,46797,10872
433,93528,45355,10935
434,93961,46601,10944
435,94395,46848,11004
436,94830,47781,11037
437,95266,46009,11043
438,95703,48411,11070
439,96141,49410,11070
440,96580,49477,11130
441,97020,50823,11178
442,97461,48808,11076
443,97903,49766,11196
444,98346,48001,11241
445,98790,48836,11265
446,99235,51909,11238
447,99681,48739,11343
448,100128,49097,11265
449,100576,50110,11361
450,101025,50455,11391
451,101475,49344,11421
452,101926,51455,11466
453,102378,51693,11493
454,102831,53420,11394
455,103285,52234,11580
456,103740,51380,11598
457,104196,52964,11538
458,104653,49249,11754
459,105111,51388,11682
460,105570,54145,11766
461,106030,52207,11694
462,106491,51625,11787
463,106953,54387,11784
464,107416,53440,11814
465,107880,52550,11889
466,108345,53013,11778
467,108811,54570,11904
468,109278,55678,11925
469,109746,54978,11976
470,110215,56009,11976
471,110685,56041,12039
472,111156,54854,12045
473,111628,56190,12108
474,112101,53142,12135
475,112575,53694,12165
476,113050,57348,12069
477,113526,53853,12216
478,114003,55661,12270
479,114481,57366,12303
480,114960,55899,12258
481,115440,55352,12390
482,115921,57992,12327
483,116403,61128,12342
484,116886,60260,12366
485,117370,57092,12465
486,117855,58334,12492
487,118341,56302,12501
488,118828,63211,12477
489,119316,61620,12507
490,119805,61648,12651
491,120295,60158,12504
492,120786,63167,12669
493,121278,58414,12741
494,121771,60551,12723
495,122265,62175,12693
496,122760,62931,12702
497,123256,59329,12813
498,123753,58805,12873
499,124251,62847,12873
500,124750,61008,12813
501,125250,61681,12942
502,125751,63209,12963
503,126253,63887,13035
504,126756,60765,13062
505,127260,62398,13008
506,127765,60639,13044
507,128271,63414,13173
508,128778,64695,13089
509,129286,65567,13092
510,129795,65216,13134
511,130305,67320,13176
512,130816,64834,13254
513,131328,67791,13320
514,131841,66324,13332
515,132355,62725,13350
516,132870,66579,13371
517,133386,66080,13374
518,133903,68401,13434
519,134421,70026,13323
520,134940,68571,13422
521,135460,67617,13482
522,135981,68977,13512
523,136503,69123,13548
524,137026,69007,13539
525,137550,65815,13698
526,138075,67419,13620
527,138601,67976,13671
528,139128,69160,13725
529,139656,68722,13809
530,140185,65338,13815
531,140715,68818,13704
532,141246,69243,13890
533,141778,70454,13902
534,142311,68892,13923
535,142845,73370,13932
536,143380,72580,13938
537,143916,71831,14043
538,144453,71056,14037
539,144991,72178,13953
540,145530,70108,14121
541,146070,72134,14133
542,146611,74056,14115
543,147153,70617,14154
544,147696,72249,14163
545,148240,70971,14238
546,148785,77631,14253
547,149331,74606,14259
548,149878,76350,14346
549,150426,74365,14400
550,150975,76295,14469
551,151525,76704,14421
552,152076,73145,14484
553,152628,79937,14394
554,153181,74825,14508
555,153735,80889,14538
556,154290,76304,14592
557,154846,76562,14658
558,155403,77856,14580
559,155961,78793,14745
560,156520,77195,14802
561,157080,77381,14727
562,157641,77076,14802
563,158203,80952,14697
564,158766,81972,14775
565,159330,80536,14820
566,159895,79840,14922
567,160461,82339,14991
568,161028,78802,14961
569,161596,81493,14904
570,162165,78236,14943
571,162735,80616,15009
572,163306,79726,15123
573,163878,83741,15081
574,164451,82884,15075
575,165025,78647,15198
576,165600,83332,15177
577,166176,84467,15222
578,166753,90469,15216
579,167331,84338,15306
580,167910,89026,15294
581,168490,83449,15420
582,169071,86297,15399
583,169653,85250,15321
584,170236,84194,15429
585,170820,84789,15417
586,171405,84649,15558
587,171991,87595,15459
588,172578,88475,15570
589,173166,84202,15591
590,173755,88769,15678
591,174345,87647,15600
592,174936,93420,15591
593,175528,93996,15666
594,176121,85263,15723
595,176715,87966,15810
596,177310,90650,15828
597,177906,85560,15906
598,178503,88345,15834
599,179101,92504,15858
600,179700,90127,16074
601,180300,87158,16008
602,180901,92681,16029
603,181503,91313,16071
604,182106,93378,16062
605,182710,93305,16104
606,183315,94727,16059
607,183921,93741,16143
608,184528,95902,16188
609,185136,92135,16170
610,185745,87951,16335
611,186355,95403,16296
612,186966,91361,16296
613,187578,95458,16386
614,188191,92240,16257
615,188805,92082,16410
616,189420,96295,16413
617,190036,93310,16440
618,190653,96140,16551
619,191271,92736,16632
620,191890,96645,16611
621,192510,94343,16623
622,193131,92770,16704
623,193753,96521,16650
624,194376,99418,16683
625,195000,99341,16701
626,195625,91922,16803
627,196251,101230,16824
628,196878,96992,16818
629,197506,99637,16902
630,198135,96755,16905
631,198765,101965,16923
632,199396,100058,16767
633,200028,100239,16950
634,200661,102640,17097
635,201295,101217,17037
636,201930,101851,17076
637,202566,106193,17094
638,203203,101635,17136
639,203841,100639,17172
640,204480,102881,17193
641,205120,102177,17163
642,205761,102128,17271
643,206403,103948,17229
644,207046,104578,17352
645,207690,102543,17325
646,208335,110226,17331
647,208981,101779,17490
648,209628,103902,17484
649,210276,103019,17451
650,210925,110636,17475
651,211575,107704,17562
652,212226,110794,17505
653,212878,110321,17562
654,213531,109637,17568
655,214185,106520,17739
656,214840,105324,17691
657,215496,106967,17742
658,216153,109330,17691
659,216811,106915,17784
660,217470,106960,17931
661,218130,109125,17787
662,218791,109608,17946
663,219453,115323,17880
664,220116,109550,17988
665,220780,109243,18051
666,221445,111328,18063
667,222111,110410,18072
668,222778,115369,18126
669,223446,112723,18078
670,224115,112391,18132
671,224785,115555,18087
672,225456,111393,18219
673,226128,106437,18165
674,226801,110573,18303
675,227475,112756,18360
676,228150,116731,18237
677,228826,113750,18402
678,229503,116074,18306
679,230181,112184,18495
680,230860,115063,18507
681,231540,116561,18522
682,232221,123623,18438
683,232903,114217,18525
684,233586,118296,18603
685,234270,117777,18498
686,234955,118929,18615
687,235641,120342,18654
688,236328,118156,18681
689,237016,118547,18765
690,237705,114388,18756
691,238395,118590,18744
692,239086,115240,18876
693,239778,122732,18825
694,240471,118808,19002
695,241165,122002,18873
696,241860,119739,18909
697,242556,121269,18957
698,243253,119420,19092
699,243951,122440,19005
700,244650,121946,19104
701,245350,116812,19122
702,246051,120944,19158
703,246753,124639,19194
704,247456,123884,19260
705,248160,122139,19287
706,248865,122921,19335
707,249571,123959,19338
708,250278,124850,19419
709,250986,125501,19455
710,251695,129171,19395
711,252405,128956,19386
712,253116,128784,19398
713,253828,126555,19485
714,254541,131410,19488
715,255255,127360,19557
716,255970,126643,19788
717,256686,131725,19554
718,257403,124916,19587
719,258121,127843,19827
720,258840,132413,19776
721,259560,126858,19761
722,260281,128608,19731
723,261003,131681,19761
724,261726,129511,19920
725,262450,131472,19902
726,263175,132531,19920
727,263901,131963,19875
728,264628,135207,19917
729,265356,139181,19902
730,266085,138363,19935
731,266815,134857,20094
732,267546,131115,20145
733,268278,132905,20148
734,269011,130744,20208
735,269745,135090,20235
736,270480,133875,20238
737,271216,135803,20310
