tamanho;bubble;insertion;heap;merge;radix
464,215759,108343,11545,13498,7403
465,216689,108809,11504,13529,7417
466,217621,109276,11620,13561,7431
467,218555,109744,11597,13593,7445
468,219491,110213,11641,13626,7459
469,220429,110683,11672,13658,7473
470,221369,111154,11752,13691,7037
471,222311,111626,11687,13724,7511
472,223255,112099,11725,13758,7525
473,224201,112573,11762,13790,7539
474,225149,113048,11848,13823,7553
475,226099,113524,11837,13856,7567
476,227051,114001,11857,13890,7581
477,228005,114479,11882,13923,7595
478,228961,114958,12010,13957,7609
479,229919,115438,11987,13991,7623
480,230879,115919,11935,14026,7177
481,231841,116401,11954,14057,7661
482,232805,116884,12040,14089,7675
483,233771,117368,12041,14121,7689
484,234739,117853,12097,14154,7703
485,235709,118339,12104,14186,7717
486,236681,118826,12190,14219,7731
487,237655,119314,12149,14252,7745
488,238631,119803,12193,14286,7759
489,239609,120293,12188,14318,7773
490,240589,120784,12256,14351,7317
491,241571,121276,12317,14384,7421
492,242555,121769,12313,14418,7435
493,243541,122263,12332,14451,7449
494,244529,122758,12448,14485,7463
495,245519,123254,12395,14519,7477
496,246511,123751,12439,14554,7491
497,247505,124249,12440,14586,7505
498,248501,124748,12478,14619,7519
499,249499,125248,12521,14652,7533
500,250499,125749,12529,14686,7067
501,251501,126251,12596,14719,8062
502,252505,126754,12658,14753,8076
503,253511,127258,12605,14787,8090
504,254519,127763,12637,14822,8104
505,255529,128269,12674,14855,8118
506,256541,128776,12772,14889,8132
507,257555,129284,12725,14923,8146
508,258571,129793,12739,14958,8160
509,259589,130303,12782,14992,8174
510,260609,130814,12928,15027,7698
511,261631,131326,12869,15062,8212
512,262655,131839,12853,15098,8226
513,263681,132353,12884,15128,8240
514,264709,132868,12982,15159,8254
515,265739,133384,12995,15190,8268
516,266771,133901,12973,15222,8282
517,267805,134419,13076,15253,8296
518,268841,134938,13162,15285,8310
519,269879,135458,13085,15317,8324
520,270919,135979,13063,15350,7838
521,271961,136501,13118,15381,8362
522,273005,137024,13216,15413,8376
